Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
AVIRIDH ENGINEERING SOLUTIONS PVT LTD,"Shop No 28, Maruti Niwas, sector 06, New Panvel East, Panvel, Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9029630430,4.8,26,"storage, consultant, general_contractor, point_of_interest, service, establishment",19.010027,73.1170922,localisy012024,ChIJl_nhOEno5zsRPgFyrAYmu2Y,photos\localisy02532_1.jpg,,,,,Home Services,Waterproofing Services,Taloja
Sahara Furnishing - Best furnishings Shop in Kharghar,"Raghunath Rd, Block J, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9664675677,4.6,31,"building_materials_store, furniture_store, home_improvement_store, home_goods_store, store, service, point_of_interest, establishment",19.044124699999998,73.07245259999999,localisy012025,ChIJgY7p8BDC5zsR9c_XfhP2QPM,photos\localisy15533_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
SATKAR FURNISHING,"City gem building,opp kotak Mahindra bank,metro pillar no 112, Shop no 28, Shivali Chs, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9819961770,4.9,17,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0397137,73.0673754,localisy012026,ChIJC9X8gRbC5zsRwblflpkr7sw,photos\localisy15535_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Vimal handloom kharghar,"Shop No.05, 29 President, Gayatri Sankul CHS Ltd., Tulsi Gagan, Plot No.28, Sector 21, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9820534856,3.5,2,"general_contractor, home_goods_store, store, service, point_of_interest, establishment",19.049713999999998,73.065241,localisy012027,ChIJB1AbzQXD5zsRA6zYgXt0208,photos\localisy15538_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Al Visadah Matress And Furnishing,"Shop no 7, Damodar Shanti chs, plot no 10 c&d, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8767533896,5,7,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0481436,73.07148169999999,localisy012028,ChIJoQeU2UPD5zsR28S-YETjK38,photos\localisy02840_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Sadguru Furnishing & Mattress,"Plot Number.56, Shop, Haware's Splendor, 13, Haware Splendor Rd, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.7,15,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0505879,73.07382729999999,localisy012029,ChIJpbfGbBvC5zsR_C6np3xZkc0,photos\localisy02842_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Classic Furnishing Mattresses,"Shree Ganga Apartment, Shop No.6, Plot, No.59, Manas Complex Rd, Moral Villa Society, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8652513433,4.8,48,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, service, establishment",19.015333200000004,73.0896954,localisy012030,ChIJOT22D9Xp5zsRlc-r93RDtnM,photos\localisy06066_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
B F FOAM AND FURNISHING,"Shop N.05, sai Krupa, Plot No.55, Bonzer Galaxy Society, Sector 11, Kamothe, Mansarovar, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,7718921788,4.7,33,"home_goods_store, store, point_of_interest, establishment",19.0200462,73.0935099,localisy012031,ChIJkyzgCsLB5zsRqpaYwSG_Q7I,photos\localisy15494_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Nice Furnishing And Mattresses,"Shop No 4, Gayatri Heritage CHS, Sector 20, Kharghar, Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9619921602,5,4,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0498659,73.0746704,localisy012032,ChIJazDEPBvC5zsR7SRRLB4aZSU,photos\localisy15534_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Sejal Furnishing - Panvel,"Shop No.1,2, Hari Leela Apartment, 3 4, Panvel Matheran Rd, opposite to pnb national bank, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9323859838,4,85,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",18.997882399999998,73.1206229,localisy012033,ChIJ6RJ7cUPo5zsRMZTiPxcyRZA,photos\localisy02644_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Try Me Furnishings,"Matheran Rd, opposite Axis Bank, Sector 19, New Panvel East, Panvel, Navi mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9833320101,4.2,47,"building_materials_store, furniture_store, home_improvement_store, home_goods_store, general_contractor, store, point_of_interest, service, establishment",18.997629699999997,73.12163149999999,localisy012034,ChIJ0WrMnlzo5zsRsZn-HO1f-2M,photos\localisy02647_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Sheetal Furnishings(New Panvel),"Shop No 4&5,Pride CHS,Matheran Road, near Adai Circle, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8652120402,4.4,50,"building_materials_store, furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",18.999234599999998,73.1257703,localisy012035,ChIJSf_bb0Po5zsRRz7nc4jPrMY,photos\localisy02646_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
Maharashtra furniture and Furnishings,"Shop no 8, ekdant chs, Satyagrah school, plot 53.54, Sector-19, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8356854106,4.5,34,"furniture_store, home_improvement_store, point_of_interest, home_goods_store, store, establishment",19.0488697,73.07735199999999,localisy012036,ChIJ9_XvPeLB5zsRiHFb7cb1GNk,photos\localisy02864_1.jpg,,,,,Home Services,Curtains & Furnishings,Taloja
A1 Auto Garage,"Navde Fata M.I.D.C Road Taloja, Bus Stop, MIDC Rd, near Navde, Navde, Fata, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9326614629,5,40,"car_repair, service, point_of_interest, establishment",19.0531127,73.09992679999999,localisy012037,ChIJJfu6xaXp5zsR_eSYvmt1bm0,photos\localisy25492_1.jpg,,,,,Automotive,Car Service,Taloja
SUVIDHA CAR TRANSPORT,"Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.9,127,"transportation_service, point_of_interest, establishment",19.0816379,73.0904384,localisy012038,ChIJLwsRgoXr5zsRwhz5AJJQfjQ,photos\localisy02867_1.jpg,,,,,Automotive,Car Service,Taloja
My Car Clinic | Car Garage In Taloja,"Shop No 01, 02, near Koyana Vile Kamani Next Village Dhaba, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7868877177,4.9,53,"car_repair, service, point_of_interest, establishment",19.0810067,73.10737550000002,localisy012039,ChIJAfE183_r5zsR_9TeO2lqxYA,photos\localisy15579_1.jpg,,,,,Automotive,Car Service,Taloja
Irfan Auto Garage Taloja,"shop no. 03/04, Mannat Muktistar, Plot No. 44, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9833443551,4.9,54,"auto_parts_store, car_repair, service, store, point_of_interest, establishment",19.068033099999997,73.0954278,localisy012040,ChIJkUlJ1uPr5zsR5jfkqiHiNlc,photos\localisy25501_1.jpg,,,,,Automotive,Car Service,Taloja
VS AUTO CAR SERVICE GARAGE,"Shop No : 07/09, Plot, 147/148, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Sector 10, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8108221386,4.6,10,"car_repair, service, point_of_interest, establishment",19.0772787,73.09052450000001,localisy012041,ChIJL3bxbDHr5zsRaFDX24OJDkI,photos\localisy02873_1.jpg,,,,,Automotive,Car Service,Taloja
Sk Car Taloja - Car Transport Service,"33JR+J6G, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.9,67,"transportation_service, point_of_interest, establishment",19.0815697,73.09057279999999,localisy012042,ChIJ-SDccgDr5zsRT2NOE7wMCR4,photos\localisy02874_1.jpg,,,,,Automotive,Car Service,Taloja
Shree swami samarth tours and travels,"Asawari gruhsankul society, Sector 27, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8308303157,5,36,"taxi_service, transportation_service, service, point_of_interest, establishment",19.0717043,73.1032579,localisy012043,ChIJw5Tdfszr5zsRNZbUWmYdrcw,photos\localisy27950_1.jpg,,,,,Automotive,Car Service,Taloja
"GoMechanic - Car Service Center, Taloja","SHOP NO 01, Old, Mp Road, Mannan colony, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8398970970,4.2,13,"car_repair, service, point_of_interest, establishment",19.0701791,73.0888738,localisy012044,ChIJ3QVSaAjq5zsRAAAAsKru1kw,photos\localisy02878_1.jpg,,,,,Automotive,Car Service,Taloja
Best Car Transport,"Shop No 06, kailash corner building, Plot No 08, near Metro Yards, Taloja Phase 1, Sector 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.8,132,"transportation_service, shipping_service, service, point_of_interest, establishment",19.079875599999998,73.0898931,localisy012045,ChIJF8g5u9fr5zsR8PjULtXIl5A,photos\localisy02879_1.jpg,,,,,Automotive,Car Service,Taloja
Bld Car Carriers,"Shop No 1, Silver Park Petali, Taloja Phase 1, Sector 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9320341096,4.9,37,"transportation_service, point_of_interest, establishment",19.0815432,73.0901561,localisy012046,ChIJ6d2W2wvq5zsRYHNf3hidCsE,photos\localisy02880_1.jpg,,,,,Automotive,Car Service,Taloja
CHAVAN AUTO GARAGE,"Shop no 03,mear neelkanth super mart,ghot rod,KOYANAVELE, 2, Ghot, camp, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8530521583,5,22,"parking_garage, parking_lot, parking, transportation_service, service, point_of_interest, establishment",19.0817683,73.1095086,localisy012047,ChIJC867rbrr5zsRM95hzwfmqMg,photos\localisy02881_1.jpg,,,,,Automotive,Car Service,Taloja
Alsamad Car Service Point,"Shop No 03 Plot No 08, 01, Kailas Corner, near Metro Depo, Petali, Taloja Panchanand, Sector 02, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8830406700,5,4,"car_repair, service, point_of_interest, establishment",19.082016199999998,73.09033480000001,localisy012048,ChIJlc_vPLfr5zsRMn-uPpYMyGA,photos\localisy02882_1.jpg,,,,,Automotive,Car Service,Taloja
GoMechanic - Sumati Automobile,"Yunus Masjid Rd, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8398970970,4.6,93,"car_wash, car_repair, service, point_of_interest, establishment",19.071160199999998,73.0884329,localisy012049,ChIJUa-29Vvo5zsRW7K2ceaymy8,photos\localisy02883_1.jpg,,,,,Automotive,Car Service,Taloja
Auto Care,"Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7738986145,3.6,13,"car_repair, service, point_of_interest, establishment",19.074339,73.0916652,localisy012050,ChIJRT1SGAnq5zsRYErcktW-tO4,photos\localisy02884_1.jpg,,,,,Automotive,Car Service,Taloja
Sai Baba Car Transport,"Shop. No. 5 Shree Ganesh Apt, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9967119471,4,56,"transportation_service, point_of_interest, establishment",19.0495846,73.1034349,localisy012051,ChIJ85XaYP7p5zsRQd9nnPGuiEk,photos\localisy08602_1.jpg,,,,,Automotive,Car Service,Taloja
Maruti Suzuki Service (Excell Autovista),"PLOT NO-9,MIDC,NAVADE,TALOJA, TAL, DIST, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8071648447,4.2,1445,"car_repair, point_of_interest, service, establishment",19.0599381,73.1139443,localisy012052,ChIJH12q9Irp5zsR_2IP0d7mbqk,photos\localisy02886_1.jpg,,,,,Automotive,Car Service,Taloja
VAHAN CARES,"Yunus Masjid Road, Taloja Kharghar Node, Gaon, Taloja Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9930151777,4.4,28,"car_repair, point_of_interest, service, establishment",19.0708126,73.08867359999999,localisy012053,ChIJGXCUvLWvD6QRWdcSe71TL60,photos\localisy02887_1.jpg,,,,,Automotive,Car Service,Taloja
Citizen Auto Garage,"Shop No 3, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9768005780,5,1,"car_repair, point_of_interest, service, establishment",19.074168500000003,73.0933556,localisy012054,ChIJHUY6ES7r5zsRsNZtb4e4xvI,photos\localisy02888_1.jpg,,,,,Automotive,Car Service,Taloja
Lemocar Taxi Cab Service,"204, Rise Homes,, Petali, Taloja, Sector-5, Taloja, Plot No. 50D, Petali, Taloja Panchanand, Sector-5, Raigad, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9082080577,3,4,"taxi_service, transportation_service, travel_agency, point_of_interest, service, establishment",19.0828921,73.0947345,localisy012055,ChIJ4XwmPgDr5zsR1gAVrhyryB8,photos\localisy02239_1.jpg,,,,,Automotive,Car Service,Taloja
Cars Clinic auto garage,"Shop No 5 Plot No 27, Royal Hayat Chs, Phase 2, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9004597500,5,4,"chauffeur_service, transportation_service, point_of_interest, establishment",19.0744892,73.1025476,localisy012056,ChIJhc4cizfr5zsRe-J0Tcw_6v8,photos\localisy02890_1.jpg,,,,,Automotive,Car Service,Taloja
Shafiq auto garage,"Shop No. 1, Nada Para, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8767535681,3.7,3,"car_repair, point_of_interest, service, establishment",19.0581992,73.09717169999999,localisy012057,ChIJb3KxRQDp5zsRTJ9W6XqoSOI,photos\localisy02891_1.jpg,,,,,Automotive,Car Service,Taloja
J. F service center,"Shop No 4, NS View, Taloja Phase 1, Taloja Panchanand, Sector 10, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8169013370,5,24,"car_wash, auto_parts_store, car_repair, store, point_of_interest, service, establishment",19.077433499999998,73.090599,localisy012058,ChIJb_6_8dnr5zsRjzS-y6mdABE,photos\localisy02892_1.jpg,,,,,Automotive,Car Service,Taloja
S S Tyre Service,"Shop No 2 At Post Padghe Village, Parking Area, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9702258396,5,1,"car_repair, point_of_interest, service, establishment",19.048172800000003,73.1174412,localisy012059,ChIJxT6BxfTp5zsRzsyLY_tI1MQ,photos\localisy25267_1.jpg,,,,,Automotive,Car Service,Taloja
Vr car Garage & car accessories,"Plot no PAP. 169 Taloja industry, MIDC Rd, Mahanagar, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9167696633,3,2,"car_repair, point_of_interest, service, establishment",19.066527,73.1282744,localisy012060,ChIJDailTt7r5zsRLFLsRPCoMb0,photos\localisy02894_1.jpg,,,,,Automotive,Car Service,Taloja
Rudra tours and travels,"E08, Asavari CHS, 405, cidco Grahasankul, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9702542030,4.9,29,"taxi_service, transportation_service, point_of_interest, service, establishment",19.071108,73.10319179999999,localisy012061,ChIJRSKIbynD5zsRjELLfeFyAgI,photos\localisy02895_1.jpg,,,,,Automotive,Car Service,Taloja
Royal Enterprises,"Shop 19, plot 44, Mannat CHS, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.7,14,"tour_agency, taxi_service, transportation_service, travel_agency, point_of_interest, service, establishment",19.0682406,73.095199,localisy012062,ChIJQ11fby_r5zsRiKfHqXLtz0I,photos\localisy02896_1.jpg,,,,,Automotive,Car Service,Taloja
All india tempo service in Mumbai - Bike Transport - trailer Transport Service in Mumbai,"403, Chandra villa plot no, 33 Phase 2, Phase, 2, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.7,15,"transportation_service, moving_company, shipping_service, point_of_interest, service, establishment",19.0514498,73.10302329999999,localisy012063,ChIJ449rLgDp5zsRrz0wsbFIJOs,photos\localisy02714_1.jpg,,,,,Automotive,Car Service,Taloja
Kamal - Hyundai,"13/1- A, opp. CROWN BUILDING, INDUSTRIAL ESTATE, Taloja, Kharghar, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.1,72,"car_repair, point_of_interest, service, establishment",19.0583019,73.1129049,localisy012064,ChIJj6OWH4vp5zsRQnJyMwn-I1A,photos\localisy02898_1.jpg,,,,,Automotive,Car Service,Taloja
Shree Sadguru Krupa Service Center,"Shop no 4 Navade Village Mumbra Panvel Highway Opp Devkrupa Building Navde, Taloja, Taluka, near Amar Dham, Navde, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9870632442,3.5,10,"car_wash, point_of_interest, service, establishment",19.0481005,73.1016731,localisy012065,ChIJ______rp5zsRv0G9Z5tpTZo,photos\localisy15713_1.jpg,,,,,Automotive,Car Service,Taloja
AUTOMOCARS,"NH-48, plot no. 21, Mumbra - Panvel Hwy, opp. to V.K. Mishra bharat petrol pump, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9820548361,4.7,35,"car_repair, point_of_interest, service, establishment",19.0940182,73.0745343,localisy012066,ChIJQeztPwvB5zsRLybtuxqDeyM,photos\localisy02900_1.jpg,,,,,Automotive,Car Service,Taloja
Star battery & auto electrical works,"shop no 1, near New Shalimar hotel, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7977304094,5,6,"point_of_interest, establishment",19.0587387,73.096732,localisy012067,ChIJwfkDHq_r5zsRVaIpMPL0yUk,photos\localisy25472_1.jpg,,,,,Automotive,Car Service,Taloja
Rayyan Patel,"138, Jama Masjid Markaz Rd, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9321759714,5,1,"taxi_service, transportation_service, point_of_interest, service, establishment",19.0674822,73.0893476,localisy012068,ChIJnzhIeErr5zsR4HU60YHLqfs,,,,,,Automotive,Car Service,Taloja
Smooth Wheels Self Drive Car Rentals Services,"Panvel, LIG -1, L - 42, Sector - 3, Sector 15, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7208123474,5,176,"point_of_interest, establishment",19.0375051,73.0995758,localisy012069,ChIJiZIa-3Hp5zsRhOEg0xM_fH4,photos\localisy03020_1.jpg,,,,,Automotive,Car Service,Taloja
IQRA AUTO GARAGE,"Taloja, Dharangaon, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,4,"car_repair, point_of_interest, service, establishment",19.094817,73.07393669999999,localisy012070,ChIJBY3KVkXB5zsRfYzZEXT25FY,photos\localisy02910_1.jpg,,,,,Automotive,Car Service,Taloja
Shree Shiv Enterprises (Authorised Exide Battery Dealer) Two wheeler Auto Parts and Repair Service,"Shop 18, Shiv Corner Building, sector-9, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.2,6,"auto_parts_store, car_repair, store, point_of_interest, service, establishment",19.077177499999998,73.0904267,localisy012071,ChIJm5RUPAbr5zsRjxkexcqT9a4,photos\localisy02912_1.jpg,,,,,Automotive,Car Service,Taloja
