Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category
GENERIC MEDICO,"SHOP NO.10 BALAJI NIWAS CHS LTD SECTOR NO.8 PLOT NO. 107-108 , NEW, 2449+7XX, Sector 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector 8,Panvel,Navi Mumbai,Maharashtra,410206,+91 83560 13960,5.0,8.0,"health, store, point_of_interest, establishment",19.0056858,73.11992769999999,localisy13433,ChIJm2BWMW7p5zsR28DekmZ2Y-8,photos\localisy10941_1.jpg,,,,,Medical Stores
PHARMAZEN GENERIC MEDICAL,"SHOP NO 29, PLOT NO 1&2, NEW, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",Sector 11,Panvel,Navi Mumbai,Maharashtra,410206,+91 81044 55042,5.0,11.0,"drugstore, health, store, point_of_interest, establishment",18.9987355,73.1230202,localisy13434,ChIJdU5Vz1Xp5zsRKtiDYuP8C7c,photos\localisy10942_1.jpg,,,,,Medical Stores
Navratan Medical & General Store,"Shop No.7, S, Neel Gagan, Vijay Rd, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Navi Mumbai,Maharashtra,410206,+91 97687 90551,4.3,6.0,"pharmacy, general_store, food_store, health, store, point_of_interest, food, establishment",18.9999968,73.1176691,localisy13435,ChIJB0NLIkTo5zsRs_ydz3_LGbg,photos\localisy10943_1.jpg,,,,,Medical Stores
Modern Medical & General Stores,"Shop No.2, Plot, 22, Sukapur Rd, Sector 13, New Panvel East, Panvel, Maharashtra 410206, India",Sector 13,Panvel,Navi Mumbai,Maharashtra,410206,+91 70450 97121,4.9,9.0,"pharmacy, general_store, food_store, health, store, point_of_interest, food, establishment",18.9962317,73.1278928,localisy13436,ChIJqTUJzF3o5zsRbexLIr4IJDE,photos\localisy10946_1.jpg,,,,,Medical Stores
PIONEER MEDICAL AND GENERAL STORES,"2439+2R4, Karna CHS, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Navi Mumbai,Maharashtra,410206,+91 70405 25166,5.0,2.0,"pharmacy, health, store, point_of_interest, establishment",19.0025075,73.1195712,localisy13438,ChIJLSOVpEXo5zsRuaTjZk0LFN0,photos\localisy10948_1.jpg,,,,,Medical Stores
Sagar Medical,"Shop No.4, Plot, 22, Sector 13, Sukpur, Panvel, Maharashtra 410206, India",Sector 13,Panvel,Navi Mumbai,Maharashtra,410206,,4.8,5.0,"pharmacy, health, store, point_of_interest, establishment",18.9961562,73.127928,localisy13440,ChIJjamPNWTp5zsR2lfODY0XWNk,photos\localisy10951_1.jpg,,,,,Medical Stores
Unique Pharma {Retail & Wholesale},"RIDDHI SIDDHI RESIDENCY, Vaishakh Marg, Sector 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector 8,Panvel,Navi Mumbai,Maharashtra,410206,+91 98706 62482,5.0,3.0,"pharmacy, general_store, food_store, health, store, point_of_interest, food, establishment",19.002658,73.1208881,localisy13441,ChIJcTFmDkXo5zsRlpHaOTWcPD8,photos\localisy10952_1.jpg,,,,,Medical Stores
Genericare Medical,"Shop No-4, Tulsi Height, Plot No-1, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Navi Mumbai,Maharashtra,410206,+91 88796 88688,5.0,3.0,"pharmacy, health, store, point_of_interest, establishment",19.0055072,73.11955730000001,localisy13442,ChIJOzocLoPp5zsRmWqGKaA-YMM,photos\localisy10955_1.jpg,,,,,Medical Stores
Medicity Chemist,"Medicity Chemist, near Railway Station, Sector 17, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Navi Mumbai,Maharashtra,410206,,,,"pharmacy, health, store, point_of_interest, establishment",18.9921309,73.12280969999999,localisy13443,ChIJ9_soafbp5zsRtU4LbMTKi94,,,,,,Medical Stores
A.P. Surgicals,"Shop no 2, Plot no 48 to 51, PHAE 2 CHS, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",Sector 3,Panvel,Navi Mumbai,Maharashtra,410206,,4.7,28.0,"wholesaler, health, store, point_of_interest, establishment",19.0021877,73.12077239999999,localisy13444,ChIJ6aROnbvp5zsRPiOz9z8YSRk,photos\localisy10959_1.jpg,,,,,Medical Stores
MARUTI MEDICO,"shop no.2, plot no2, Ganesh krupa, near k k jewellers, Sector 2, New Panvel East, Panvel, Maharashtra 410206, India",Sector 2,Panvel,Navi Mumbai,Maharashtra,410206,+91 99202 51233,4.7,7.0,"health, store, point_of_interest, establishment",18.9989077,73.1185256,localisy13445,ChIJHcT4eJjp5zsRGMQ_VSY8a6Q,photos\localisy10960_1.jpg,,,,,Medical Stores
Helpline Medical,"X4RF+V59, Janardhan Bhagat Marg, Sector 17, New Panvel East, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Navi Mumbai,Maharashtra,410206,,3.5,10.0,"pharmacy, health, store, point_of_interest, establishment",18.9921512,73.1229877,localisy13446,ChIJORTpC2jo5zsRlBa6zUm_j3I,photos\localisy10962_1.jpg,,,,,Medical Stores
Siddhi Medical & General Store,"Shop No. 05, Plot No. 2/4/6, Gr Flr, Pushpa Sargam, Sector-19, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Navi Mumbai,Maharashtra,410206,+91 98922 88339,4.8,5.0,"pharmacy, health, store, point_of_interest, establishment",18.9953067,73.1200715,localisy13447,ChIJt9tPVkLo5zsRnUTBg91Cnfg,,,,,,Medical Stores
Shruti Medical & General Stores,"Shop No 16, Sai Swarg, Plot No B, 35, near MTNL Office, Sector 6, New Panvel East, Panvel, Maharashtra 410206, India",Sector 6,Panvel,Navi Mumbai,Maharashtra,410206,+91 99696 03010,4.8,5.0,"drugstore, health, store, point_of_interest, establishment",19.0087856,73.1162781,localisy13449,ChIJ_TcCeFXp5zsRGTSY3CAFKOM,photos\localisy10968_1.jpg,,,,,Medical Stores
Mahadev Medical And General Store,"A17/1, near by Datta Mandir, Sector 13, New Panvel East, Panvel, Maharashtra 410206, India",Sector 13,Panvel,Navi Mumbai,Maharashtra,410206,+91 93729 92966,4.6,20.0,"pharmacy, health, store, point_of_interest, establishment",18.9950368,73.125519,localisy13450,ChIJL3u0-CHp5zsREzg2Ss6aQZ0,photos\localisy10969_1.jpg,,,,,Medical Stores
NEW MEDLIFE MEDICAL,"Shop no-42, shubham complex, Rd Number 16, near miraj cineraj cinemas, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",Sector 11,Panvel,Navi Mumbai,Maharashtra,410206,+91 96191 06548,5.0,2.0,"pharmacy, medical_center, hospital, health, store, point_of_interest, service, establishment",18.9990521,73.1231329,localisy13452,ChIJ1Vh-mibp5zsR9xdpAEn90jw,photos\localisy10971_1.jpg,,,,,Medical Stores
Zydeka Pharma,"Raigarh, A-302 Plot-98, Gahlot Residency, Sec-1-S, New Panvel East, Panvel, Maharashtra 410206, India",Sec-1-S,Panvel,Navi Mumbai,Maharashtra,410206,+91 93228 02783,4.7,56.0,"pharmacy, health, store, point_of_interest, establishment",18.9986315,73.1180464,localisy13454,ChIJ49dBIQDp5zsRZic4TwPZz_M,photos\localisy10972_1.jpg,,,,,Medical Stores
Healthcare supplies at Home,"Shop No. 5, Kalpataru Arcade, behind Peter England, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Navi Mumbai,Maharashtra,410206,+91 86574 06953,5.0,2.0,"medical_clinic, health, store, point_of_interest, establishment",19.0026171,73.11718309999999,localisy13456,ChIJu-eXPzPp5zsRIIhXvR4kaVo,photos\localisy10973_1.jpg,,,,,Medical Stores
Bhagyoday Medical,"Shop No 21, Sector 18, New Panvel East, Panvel, Maharashtra 410206, India",Sector 18,Panvel,Navi Mumbai,Maharashtra,410206,+91 98208 50780,4.9,15.0,"pharmacy, health, store, point_of_interest, establishment",18.9946587,73.12139909999999,localisy13457,ChIJ8yR260Lo5zsRQtS03sH5Phc,photos\localisy10974_1.jpg,,,,,Medical Stores
Shiv Shakti Medical,"Sai Shan Cooperative Housing Society, 37B, Dr Babasaheb Ambedkar Flyover, near Shubh Sagar Restaurant, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Navi Mumbai,Maharashtra,410206,+91 98193 83181,3.2,10.0,"pharmacy, health, store, point_of_interest, establishment",19.0046198,73.1178379,localisy13459,ChIJlb65UE_o5zsR3ICPHWlnudg,photos\localisy10979_1.jpg,,,,,Medical Stores
"Zeno Health Pharmacy - Khanda Colony, New Panvel.","Shop no.1, Shree Darshan CHS, Plot no.34, Sector.9, Khanda Colony, Sector 9, New Panvel East, Panvel, Maharashtra 410206, India",Sector 9,Panvel,Navi Mumbai,Maharashtra,410206,+91 89284 94233,4.6,50.0,"pharmacy, health, store, point_of_interest, establishment",19.0089401,73.1121841,localisy13462,ChIJ1_Ci793p5zsR_FBR97dHI4Y,photos\localisy10981_1.jpg,,,,,Medical Stores
Aarti Medical & General Stores,"Shop No.8 & 9, Varad Co-Operative Housing Society, Plot No. 72, 237W+Q5H, 168, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Navi Mumbai,Maharashtra,410209,+91 22 2743 0438,4.0,24.0,"pharmacy, store, health, point_of_interest, establishment",19.0151013,73.09594369999999,localisy15069,ChIJo_F8ItPp5zsRgAvHrifWVds,photos\localisy13994_1.jpg,,,,,Medical Stores
"Generic Medical, Shree Sadguruprasad Medical, Kamothe, sec-12 Shop No.08","Mansarovar Station Rd, Sector 12, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Navi Mumbai,Maharashtra,410209,+91 99877 02227,4.8,21.0,"pharmacy, store, health, point_of_interest, establishment",19.0176536,73.0872344,localisy15071,ChIJ6RBr-9Xp5zsRS-YdhV1cTCw,photos\localisy13995_1.jpg,,,,,Medical Stores
Mansarovar Medical & General Store,"Shivranjani Co operative Housing Society, Sector 6A, Kamothe, Panvel, Maharashtra 410209, India",Sector 6A,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98704 42951,4.9,21.0,"pharmacy, general_store, food_store, store, health, food, point_of_interest, establishment",19.024254,73.09450199999999,localisy15072,ChIJu2_WutDp5zsRjewJt7dyfLM,photos\localisy13996_1.jpg,,,,,Medical Stores
"Zeno Health Pharmacy - Sector 19, Kamothe.","Shop no.26, Gokul Dairy, Vaikunth Complex, nr. Sector 18, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Navi Mumbai,Maharashtra,410209,+91 89284 94231,4.7,169.0,"pharmacy, store, health, point_of_interest, establishment",19.0146281,73.09219159999999,localisy15073,ChIJrRt8VQvp5zsR2sxGFveRUVU,photos\localisy13997_1.jpg,,,,,Medical Stores
Kamothe Generic Medicine Store,"Shop No 2 Plot No 6, Sector 6, Kamothe, Panvel, Maharashtra 410209, India",Sector 6,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98709 70918,5.0,4.0,"pharmacy, store, health, point_of_interest, establishment",19.0229366,73.0960164,localisy15075,ChIJVRZJW2Tp5zsRbIhAKzpvsnE,photos\localisy13998_1.jpg,,,,,Medical Stores
"Wellness Forever Pharmacy - Sector 34, Kamothe","Shop No. 14, Ground Floor, Sky Ave Rd, Sector 34, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Navi Mumbai,Maharashtra,410209,+91 99679 69461,3.7,26.0,"drugstore, pharmacy, convenience_store, food_store, store, health, food, point_of_interest, establishment",19.0190067,73.0876096,localisy15076,ChIJZ_ajI_zD5zsRbGV3FEHDWv0,photos\localisy13999_1.jpg,,,,,Medical Stores
Apollo Pharmacy Kamothe,"No. 15, Ground Floor, Silver Star Building, opp. Uma Shiv Corner, Moral Villa Society, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Navi Mumbai,Maharashtra,410209,+91 79 4281 3185,3.6,37.0,"pharmacy, drugstore, food_store, store, health, food, point_of_interest, establishment",19.0143367,73.0908236,localisy15078,ChIJ_ZA__sPp5zsRpX4t_r4cY_E,photos\localisy14000_1.jpg,,,,,Medical Stores
Jyotirling Medical And General Store,"Shop No. 1, Shree Ram Arcade, Plot No.18/A, 410209, Shalome CHS, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Navi Mumbai,Maharashtra,410209,+91 88500 75019,5.0,15.0,"drugstore, store, health, point_of_interest, establishment",19.0226568,73.0927806,localisy15079,ChIJF1p_YSTp5zsRw3eD7T2W6rA,photos\localisy14001_1.jpg,,,,,Medical Stores
SADGURU MEDICAL AND GENERAL STORES MCBL,"Shop No 1, Sai Ashish Apartment, Plot No 39, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",Sector 20,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98923 02945,4.6,31.0,"pharmacy, drugstore, store, health, point_of_interest, establishment",19.0175988,73.0960204,localisy15080,ChIJX1VVqdPp5zsRUKKRv9i8k_g,,,,,,Medical Stores
Sparsh Medical kamothe,"Sai pride, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Navi Mumbai,Maharashtra,410209,,5.0,1.0,"drugstore, store, health, point_of_interest, establishment",19.0151584,73.0972405,localisy15081,ChIJR4wRIwDp5zsRhigvZl_KptI,photos\localisy14003_1.jpg,,,,,Medical Stores
"Wellness Forever Pharmacy - Kamothe, Panvel","Shop No. 24, Silver Star, Sector-18, Plot no. 50, 63, 64, MUN. CORP, 65, Raigad Others, Moral Villa Society, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Navi Mumbai,Maharashtra,410209,+91 77009 04678,3.1,91.0,"drugstore, pharmacy, convenience_store, food_store, store, health, food, point_of_interest, establishment",19.0144888,73.0907339,localisy15082,ChIJbWcb4NTp5zsRnsedz_NXTcU,photos\localisy14004_1.jpg,,,,,Medical Stores
Shree Ganesh Medical & General Store generic medicines,"Shop no 1, Kana Dhaya Bandhu CHS, Plot no 34, Sector 12, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Navi Mumbai,Maharashtra,410209,+91 79777 37574,5.0,40.0,"pharmacy, store, health, point_of_interest, establishment",19.0178091,73.08730179999999,localisy15083,ChIJ4XJu_1_D5zsRM0IkGXOSUpI,photos\localisy14005_1.jpg,,,,,Medical Stores
Shree Samarth Medical Stores,"Shop no.4, shree Sadguru krupa Building, Sector 14, Kamothe, Panvel, Maharashtra 410209, India",Sector 14,Kamothe,Navi Mumbai,Maharashtra,410209,+91 70967 83358,5.0,5.0,"store, health, point_of_interest, establishment",19.0178671,73.0922573,localisy15084,ChIJZbAyEdTp5zsR0YU46yPWvAM,photos\localisy10924_1.jpg,,,,,Medical Stores
SUPREME CHEMIST & GENERAL STORE,"shop no-08, Aniruddha Arcade, Plot No- 102, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",Sector 35,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98339 90593,4.8,17.0,"pharmacy, store, health, point_of_interest, establishment",19.0236913,73.08859509999999,localisy15085,ChIJDyjK3nHp5zsR_y92DDKGs_4,photos\localisy14007_1.jpg,,,,,Medical Stores
"New Mateshwari Medical & General Store, kamothe","Shop no.4, Platinum liviano, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",Sector 35,Kamothe,Navi Mumbai,Maharashtra,410209,+91 99205 31295,5.0,2.0,"pharmacy, store, health, point_of_interest, establishment",19.0209499,73.0879911,localisy15086,ChIJuwLIv67p5zsRQlnlbjGM9Zg,photos\localisy14009_1.jpg,,,,,Medical Stores
Jay Bhavani Chemist And Druggist,"Shop No.12 Ground Floor, Plot No.27, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Navi Mumbai,Maharashtra,410209,+91 97697 54452,4.3,40.0,"pharmacy, store, health, point_of_interest, establishment",19.024203,73.09397179999999,localisy15087,ChIJ3XiAkRPp5zsR_mvpYrziQQg,photos\localisy14010_1.jpg,,,,,Medical Stores
Omkar Medical & General Stores,"Shop No.8, Bhurasar Tower, Plot No.4, Sec 12, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",Sector 20,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98199 46643,5.0,1.0,"drugstore, store, health, point_of_interest, establishment",19.016622,73.09660199999999,localisy15088,ChIJ5____9Lp5zsRTWUJ9kYkaEU,,,,,,Medical Stores
Metro Medical,"Sector 16, Kamothe, Panvel, Maharashtra 410209, India",Sector 16,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98193 55826,4.2,23.0,"pharmacy, store, health, point_of_interest, establishment",19.0148163,73.0910105,localisy15090,ChIJe4uo4dTp5zsRvXJPhqpSoVs,photos\localisy14012_1.jpg,,,,,Medical Stores
"Zeelab Pharmacy - Sector 16, Kamothe","Shop No. 16, Plot No. 16, Trimurti Paradise, Sector 16, Kamothe, Panvel, Maharashtra 410209, India",Sector 16,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98962 77309,4.9,208.0,"pharmacy, health, store, point_of_interest, establishment",19.0146961,73.09173849999999,localisy15091,ChIJIYBfFe_D5zsRyc0ojQonLec,photos\localisy14014_1.jpg,,,,,Medical Stores
Hari Om Medical And General Stores,"shop 13, PRECIOUS RESIDENCY, plot 16, opposite to D mart Ready, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Navi Mumbai,Maharashtra,410209,+91 99297 81032,4.8,12.0,"pharmacy, health, store, point_of_interest, establishment",19.0126416,73.0918116,localisy15094,ChIJYV22AM_p5zsRqO-zgUc8qeE,photos\localisy14016_1.jpg,,,,,Medical Stores
Kuber pharma chemist & druggist,"Shop no. 03, raven home, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Navi Mumbai,Maharashtra,410209,+91 95492 31617,5.0,3.0,"health, store, point_of_interest, establishment",19.013497,73.09895220000001,localisy15095,ChIJse_fvQLp5zsRDU7QAqkSN1Q,photos\localisy14017_1.jpg,,,,,Medical Stores
Healthplus Chemist (Chemist & druggist) kamothe,"Shop no.3, Galaxy Avenue, plot no.88, Phase II, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Navi Mumbai,Maharashtra,410209,+91 96722 04935,4.4,7.0,"medical_center, hospital, health, point_of_interest, service, establishment",19.0143963,73.1010056,localisy15099,ChIJ02Z_Ns3p5zsRoLHTOtkG-VU,photos\localisy14020_1.jpg,,,,,Medical Stores
Velocity medical store,"106, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",Sector 20,Kamothe,Navi Mumbai,Maharashtra,410209,,3.4,5.0,"pharmacy, health, store, point_of_interest, establishment",19.0180467,73.0965227,localisy15100,ChIJZ1_jytPp5zsRsKv5Tlv0_kQ,photos\localisy14021_1.jpg,,,,,Medical Stores
Orchid Medical Store,"1st floor silver star building sec-18 kamothe, Moral Villa Society, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Navi Mumbai,Maharashtra,410209,,3.7,3.0,"health, store, point_of_interest, establishment",19.0143044,73.0908671,localisy15101,ChIJA9rL3tTp5zsR1bBpP7vSNik,photos\localisy14022_1.jpg,,,,,Medical Stores
Ramdev Medical & General Stores,"Plot No. 63, Shop No.3, Pratik Plaza, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Navi Mumbai,Maharashtra,410209,+91 97689 75589,4.8,4.0,"drugstore, general_store, pharmacy, food_store, health, store, food, point_of_interest, establishment",19.0136258,73.09435169999999,localisy15103,ChIJMXZoTdPp5zsRC8HYt1e4Wss,photos\localisy14025_1.jpg,,,,,Medical Stores
Om Shree Sai Medical & General Store,"Shop No. 2, Plot, No. 21, Bonzer Galaxy Society, Sector 10, Kamothe, Panvel, Maharashtra 410209, India",Sector 10,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98208 50344,5.0,5.0,"pharmacy, general_store, food_store, health, store, food, point_of_interest, establishment",19.0195419,73.094352,localisy15104,ChIJZ7f8WdHp5zsRLPezk-iv7sQ,,,,,,Medical Stores
Aaradhya Medical & General Store,"Shop No.03, Tulsi Avenue, Plot No.68, Sector 34, Kamothe, Panvel, Maharashtra 410209, India",Sector 34,Kamothe,Navi Mumbai,Maharashtra,410209,+91 93216 87889,4.6,11.0,"pharmacy, health, store, point_of_interest, establishment",19.0199127,73.0858035,localisy15105,ChIJZQP-cVDD5zsR85MuPg2eeAc,photos\localisy14028_1.jpg,,,,,Medical Stores
RAM,"Shop-6/7, Plot-20, Sector 8, Kamothe, Panvel, Maharashtra 410209, India",Sector 8,Kamothe,Navi Mumbai,Maharashtra,410209,,4.0,13.0,"point_of_interest, establishment",19.0218286,73.09243219999999,localisy15106,ChIJawSiINfp5zsRHkFj43uSboo,photos\localisy14029_1.jpg,,,,,Medical Stores
Dhanashree Medical Stores,"Shop Number 16, Sector 11, Kamothe, Panvel, Maharashtra 410209, India",Sector 11,Kamothe,Navi Mumbai,Maharashtra,410209,+91 90821 71788,5.0,8.0,"drugstore, health, store, point_of_interest, establishment",19.0204884,73.09154769999999,localisy15107,ChIJx0KLcvLp5zsRLNf7rTQpNhw,photos\localisy14030_1.jpg,,,,,Medical Stores
Kamal medical & general stores,"Shop n 43, Mayur park, Jui-Kamothe Sector - 36, Sector 36, Kamothe, Panvel, Maharashtra 410209, India",Sector 36,Kamothe,Navi Mumbai,Maharashtra,410209,+91 91372 64189,5.0,3.0,"pharmacy, health, store, point_of_interest, establishment",19.0231702,73.0897249,localisy15109,ChIJmWh-AD_p5zsRoHj9dd56-oM,,,,,,Medical Stores
Shree Mahalaxmi Chemist & General Stores,"Swastik Sudama CHS Ltd, Shop no 6 Plot, no 9, Sector 11, Kamothe, Panvel, Maharashtra 410209, India",Sector 11,Kamothe,Navi Mumbai,Maharashtra,410209,,5.0,1.0,"drugstore, health, store, point_of_interest, establishment",19.021392,73.09166979999999,localisy15110,ChIJ45GwIb3p5zsRgehmDGRIIrM,,,,,,Medical Stores
Galaxy Medical And General Stores,"Shop No 13, Group Floor, Padmavati Tower, Plot NO 26, opposite DSP International School, Sector 8, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Navi Mumbai,Maharashtra,410209,+91 82684 44516,5.0,9.0,"pharmacy, store, health, point_of_interest, establishment",19.0208928,73.0944578,localisy15111,ChIJO946HwDp5zsR-urRIE6jC_Y,photos\localisy14034_1.jpg,,,,,Medical Stores
Mauli Medical,"SATYAKETU COMPLEX, Kamothe Marg, near Andhra bank police station, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",Sector 35,Kamothe,Navi Mumbai,Maharashtra,410209,,4.0,4.0,"pharmacy, store, health, point_of_interest, establishment",19.0225731,73.090093,localisy15112,ChIJmxPypdfp5zsRV_tPkExqn40,photos\localisy14035_1.jpg,,,,,Medical Stores
MUDHAI MEDICAL KAMOTHE,"SHOP NO 29, SKY AVENUE, Sector 34, Kamothe, Panvel, Maharashtra 410209, India",Sector 34,Kamothe,Navi Mumbai,Maharashtra,410209,,4.0,1.0,"pharmacy, store, health, point_of_interest, establishment",19.0191293,73.08701839999999,localisy15113,ChIJl1gOjKjD5zsRvhVVqTPMCOo,photos\localisy14036_1.jpg,,,,,Medical Stores
Diapers Store - Lantr Healthcare - Diaper at Wholesale Rate-,"Shop no.11, Mahadev Patil Apartment, Plot No: 3, opposite Axis Bank, Sector 11, Kamothe, Panvel, Maharashtra 410206, India",Sector 11,Panvel,Navi Mumbai,Maharashtra,410206,+91 96992 40145,4.9,118.0,"store, health, point_of_interest, establishment",19.0215611,73.09149409999999,localisy15114,ChIJs_reTwrp5zsRP2Z4G7MBlBM,photos\localisy14037_1.jpg,,,,,Medical Stores
davaindia GENERIC PHARMACY,"No. 21, G Flr, Yash Raj Complex Chsl, Plt No, I & Ia, opp. Lenskart, Sector 16, Kamothe, Panvel, Maharashtra 410209, India",Sector 16,Kamothe,Navi Mumbai,Maharashtra,410209,+91 92746 85618,5.0,2.0,"pharmacy, drugstore, health_food_store, manufacturer, food_store, store, health, food, point_of_interest, establishment",19.0148019,73.0912448,localisy15115,ChIJva4kp8vp5zsR2yHLuSN_UQk,photos\localisy14038_1.jpg,,,,,Medical Stores
National Medical Chemist and Druggist,"Shop No 8, Plot No 21, Shubh Sharnam Complex, Sector 15, Kamothe, Panvel, Maharashtra 410209, India",Sector 15,Kamothe,Navi Mumbai,Maharashtra,410209,+91 89281 87238,3.0,2.0,"pharmacy, store, health, point_of_interest, establishment",19.0150191,73.09279339999999,localisy15118,ChIJmaiUk4_p5zsRSua8rS-Qilc,photos\localisy14042_1.jpg,,,,,Medical Stores
